Vrid,act,basin,part,days_water
1159,wildlife,n platte,Unchecked,
1163,wildlife,n platte,Unchecked,
1168,wildlife,n platte,Unchecked,
1172,wildlife,n platte,Unchecked,
1173,wildlife,n platte,Checked,1
1176,wildlife,n platte,Unchecked,
1182,wildlife,n platte,Unchecked,
1186,wildlife,n platte,Unchecked,
1190,wildlife,n platte,Checked,4
1191,wildlife,n platte,Unchecked,
1195,wildlife,n platte,Unchecked,
1201,wildlife,n platte,Unchecked,
1207,wildlife,n platte,Unchecked,
1215,wildlife,n platte,Unchecked,
1219,wildlife,n platte,Unchecked,
1221,wildlife,n platte,Unchecked,
1226,wildlife,n platte,Unchecked,
1228,wildlife,n platte,Unchecked,
1231,wildlife,n platte,Unchecked,
1232,wildlife,n platte,Unchecked,
1236,wildlife,n platte,Unchecked,
1237,wildlife,n platte,Unchecked,
1239,wildlife,n platte,Unchecked,
1248,wildlife,n platte,Unchecked,
1250,wildlife,n platte,Unchecked,
1266,wildlife,n platte,Unchecked,
1268,wildlife,n platte,Checked,1
1273,wildlife,n platte,Unchecked,
1278,wildlife,n platte,Unchecked,
1279,wildlife,n platte,Checked,4
1289,wildlife,n platte,Unchecked,
1297,wildlife,n platte,Checked,150
1299,wildlife,n platte,Unchecked,
1303,wildlife,n platte,Unchecked,
1308,wildlife,n platte,Unchecked,
1309,wildlife,n platte,Unchecked,
1316,wildlife,n platte,Unchecked,
1321,wildlife,n platte,Unchecked,
1323,wildlife,n platte,Unchecked,
1327,wildlife,n platte,Unchecked,
1332,wildlife,n platte,Unchecked,
1336,wildlife,n platte,Unchecked,
1337,wildlife,n platte,Checked,2
1340,wildlife,n platte,Unchecked,
1343,wildlife,n platte,Unchecked,
1345,wildlife,n platte,Unchecked,
1349,wildlife,n platte,Unchecked,
1352,wildlife,n platte,Unchecked,
1353,wildlife,n platte,Unchecked,
1359,wildlife,n platte,Unchecked,
1361,wildlife,n platte,Unchecked,
1364,wildlife,n platte,Unchecked,
1365,wildlife,n platte,Unchecked,
1367,wildlife,n platte,Unchecked,
1371,wildlife,n platte,Unchecked,
1375,wildlife,n platte,Unchecked,
1378,wildlife,n platte,Unchecked,
1379,wildlife,n platte,Unchecked,
1380,wildlife,n platte,Unchecked,
1387,wildlife,n platte,Unchecked,
1394,wildlife,n platte,Checked,1
1405,wildlife,n platte,Unchecked,
1414,wildlife,n platte,Unchecked,
1418,wildlife,n platte,Unchecked,
1422,wildlife,n platte,Unchecked,
1427,wildlife,n platte,Unchecked,
1430,wildlife,n platte,Unchecked,
1433,wildlife,n platte,Unchecked,
1439,wildlife,n platte,Checked,2
1440,wildlife,n platte,Unchecked,
1445,wildlife,n platte,Unchecked,
1448,wildlife,n platte,Unchecked,
1451,wildlife,n platte,Unchecked,
1464,wildlife,n platte,Checked,
1465,wildlife,n platte,Unchecked,
1466,wildlife,n platte,Unchecked,
1470,wildlife,n platte,Checked,25
104,wildlife,rio,Unchecked,
108,wildlife,rio,Checked,5
110,wildlife,rio,Unchecked,
112,wildlife,rio,Unchecked,
115,wildlife,rio,Unchecked,
119,wildlife,rio,Unchecked,
127,wildlife,rio,Unchecked,
128,wildlife,rio,Unchecked,
129,wildlife,rio,Unchecked,
132,wildlife,rio,Unchecked,
143,wildlife,rio,Unchecked,
145,wildlife,rio,Unchecked,
150,wildlife,rio,Unchecked,
157,wildlife,rio,Unchecked,
162,wildlife,rio,Unchecked,
167,wildlife,rio,Unchecked,
170,wildlife,rio,Unchecked,
171,wildlife,rio,Unchecked,
175,wildlife,rio,Unchecked,
178,wildlife,rio,Unchecked,
181,wildlife,rio,Unchecked,
187,wildlife,rio,Unchecked,
189,wildlife,rio,Unchecked,
193,wildlife,rio,Unchecked,
195,wildlife,rio,Unchecked,
196,wildlife,rio,Unchecked,
198,wildlife,rio,Unchecked,
203,wildlife,rio,Unchecked,
205,wildlife,rio,Unchecked,
208,wildlife,rio,Unchecked,
209,wildlife,rio,Unchecked,
210,wildlife,rio,Unchecked,
214,wildlife,rio,Unchecked,
217,wildlife,rio,Unchecked,
221,wildlife,rio,Unchecked,
230,wildlife,rio,Unchecked,
231,wildlife,rio,Unchecked,
238,wildlife,rio,Unchecked,
240,wildlife,rio,Unchecked,
241,wildlife,rio,Unchecked,
243,wildlife,rio,Unchecked,
246,wildlife,rio,Unchecked,
247,wildlife,rio,Unchecked,
249,wildlife,rio,Unchecked,
252,wildlife,rio,Unchecked,
253,wildlife,rio,Unchecked,
255,wildlife,rio,Unchecked,
262,wildlife,rio,Unchecked,
264,wildlife,rio,Unchecked,
265,wildlife,rio,Unchecked,
271,wildlife,rio,Unchecked,
274,wildlife,rio,Unchecked,
276,wildlife,rio,Unchecked,
288,wildlife,rio,Unchecked,
289,wildlife,rio,Unchecked,
290,wildlife,rio,Unchecked,
292,wildlife,rio,Unchecked,
295,wildlife,rio,Unchecked,
297,wildlife,rio,Unchecked,
299,wildlife,rio,Unchecked,
301,wildlife,rio,Unchecked,
304,wildlife,rio,Unchecked,
308,wildlife,rio,Checked,4
309,wildlife,rio,Unchecked,
314,wildlife,rio,Unchecked,
318,wildlife,rio,Unchecked,
328,wildlife,rio,Unchecked,
329,wildlife,rio,Unchecked,
330,wildlife,rio,Checked,
335,wildlife,rio,Unchecked,
337,wildlife,rio,Unchecked,
340,wildlife,rio,Unchecked,
341,wildlife,rio,Unchecked,
342,wildlife,rio,Unchecked,
343,wildlife,rio,Unchecked,
348,wildlife,rio,Unchecked,
349,wildlife,rio,Unchecked,
351,wildlife,rio,Unchecked,
352,wildlife,rio,Unchecked,
353,wildlife,rio,Unchecked,
354,wildlife,rio,Unchecked,
355,wildlife,rio,Unchecked,
358,wildlife,rio,Unchecked,
366,wildlife,rio,Unchecked,
373,wildlife,rio,Unchecked,
380,wildlife,rio,Unchecked,
382,wildlife,rio,Unchecked,
384,wildlife,rio,Unchecked,
387,wildlife,rio,Unchecked,
390,wildlife,rio,Unchecked,
400,wildlife,rio,Unchecked,
404,wildlife,rio,Unchecked,
406,wildlife,rio,Unchecked,
410,wildlife,rio,Unchecked,
411,wildlife,rio,Checked,4
415,wildlife,rio,Unchecked,
417,wildlife,rio,Unchecked,
420,wildlife,rio,Unchecked,
430,wildlife,rio,Unchecked,
438,wildlife,rio,Unchecked,
443,wildlife,rio,Unchecked,
445,wildlife,rio,Unchecked,
447,wildlife,rio,Unchecked,
448,wildlife,rio,Unchecked,
449,wildlife,rio,Unchecked,
455,wildlife,rio,Unchecked,
457,wildlife,rio,Unchecked,
459,wildlife,rio,Unchecked,
461,wildlife,rio,Unchecked,
462,wildlife,rio,Unchecked,
472,wildlife,rio,Unchecked,
474,wildlife,rio,Unchecked,
482,wildlife,rio,Unchecked,
484,wildlife,rio,Unchecked,
489,wildlife,rio,Unchecked,
490,wildlife,rio,Unchecked,
492,wildlife,rio,Unchecked,
500,wildlife,rio,Unchecked,
501,wildlife,rio,Unchecked,
502,wildlife,rio,Unchecked,
504,wildlife,rio,Unchecked,
508,wildlife,rio,Unchecked,
511,wildlife,rio,Unchecked,
512,wildlife,rio,Unchecked,
526,wildlife,rio,Unchecked,
530,wildlife,rio,Unchecked,
532,wildlife,rio,Unchecked,
534,wildlife,rio,Unchecked,
538,wildlife,rio,Unchecked,
546,wildlife,rio,Unchecked,
547,wildlife,rio,Unchecked,
549,wildlife,rio,Unchecked,
551,wildlife,rio,Unchecked,
552,wildlife,rio,Unchecked,
554,wildlife,rio,Unchecked,
555,wildlife,rio,Unchecked,
568,wildlife,rio,Unchecked,
570,wildlife,rio,Unchecked,
572,wildlife,rio,Unchecked,
574,wildlife,rio,Unchecked,
581,wildlife,rio,Unchecked,
583,wildlife,rio,Checked,1
585,wildlife,rio,Unchecked,
589,wildlife,rio,Unchecked,
590,wildlife,rio,Unchecked,
597,wildlife,rio,Unchecked,
610,wildlife,rio,Unchecked,
617,wildlife,rio,Unchecked,
618,wildlife,rio,Checked,3
631,wildlife,rio,Unchecked,
634,wildlife,rio,Unchecked,
639,wildlife,rio,Unchecked,
640,wildlife,rio,Unchecked,
644,wildlife,rio,Unchecked,
646,wildlife,rio,Unchecked,
647,wildlife,rio,Unchecked,
651,wildlife,rio,Unchecked,
657,wildlife,rio,Unchecked,
659,wildlife,rio,Unchecked,
661,wildlife,rio,Unchecked,
662,wildlife,rio,Unchecked,
665,wildlife,rio,Unchecked,
666,wildlife,rio,Unchecked,
676,wildlife,rio,Unchecked,
685,wildlife,rio,Unchecked,
686,wildlife,rio,Unchecked,
691,wildlife,rio,Unchecked,
695,wildlife,rio,Unchecked,
698,wildlife,rio,Unchecked,
703,wildlife,rio,Unchecked,
704,wildlife,rio,Unchecked,
711,wildlife,rio,Unchecked,
715,wildlife,rio,Unchecked,
717,wildlife,rio,Unchecked,
719,wildlife,rio,Checked,1
720,wildlife,rio,Unchecked,
722,wildlife,rio,Checked,0
723,wildlife,rio,Unchecked,
731,wildlife,rio,Checked,2
738,wildlife,rio,Unchecked,
739,wildlife,rio,Checked,3
741,wildlife,rio,Unchecked,
742,wildlife,rio,Unchecked,
745,wildlife,rio,Unchecked,
746,wildlife,rio,Unchecked,
750,wildlife,rio,Unchecked,
752,wildlife,rio,Unchecked,
758,wildlife,rio,Unchecked,
761,wildlife,rio,Unchecked,
763,wildlife,rio,Checked,5
769,wildlife,rio,Unchecked,
770,wildlife,rio,Unchecked,
773,wildlife,rio,Unchecked,
782,wildlife,rio,Unchecked,
783,wildlife,rio,Unchecked,
788,wildlife,rio,Unchecked,
790,wildlife,rio,Unchecked,
792,wildlife,rio,Checked,1
808,wildlife,rio,Unchecked,
810,wildlife,rio,Unchecked,
814,wildlife,rio,Unchecked,
819,wildlife,rio,Unchecked,
823,wildlife,rio,Unchecked,
828,wildlife,rio,Unchecked,
829,wildlife,rio,Unchecked,
832,wildlife,rio,Unchecked,
834,wildlife,rio,Unchecked,
835,wildlife,rio,Checked,
837,wildlife,rio,Unchecked,
841,wildlife,rio,Unchecked,
847,wildlife,rio,Unchecked,
853,wildlife,rio,Unchecked,
856,wildlife,rio,Unchecked,
858,wildlife,rio,Unchecked,
860,wildlife,rio,Unchecked,
861,wildlife,rio,Unchecked,
867,wildlife,rio,Unchecked,
873,wildlife,rio,Unchecked,
879,wildlife,rio,Unchecked,
880,wildlife,rio,Unchecked,
884,wildlife,rio,Unchecked,
890,wildlife,rio,Unchecked,
891,wildlife,rio,Checked,2
895,wildlife,rio,Checked,1
897,wildlife,rio,Unchecked,
901,wildlife,rio,Unchecked,
903,wildlife,rio,Unchecked,
906,wildlife,rio,Unchecked,
908,wildlife,rio,Unchecked,
909,wildlife,rio,Unchecked,
915,wildlife,rio,Checked,10
917,wildlife,rio,Unchecked,
920,wildlife,rio,Unchecked,
921,wildlife,rio,Unchecked,
927,wildlife,rio,Unchecked,
929,wildlife,rio,Unchecked,
930,wildlife,rio,Checked,1
932,wildlife,rio,Unchecked,
938,wildlife,rio,Checked,
940,wildlife,rio,Unchecked,
941,wildlife,rio,Unchecked,
947,wildlife,rio,Unchecked,
949,wildlife,rio,Unchecked,
951,wildlife,rio,Unchecked,
953,wildlife,rio,Unchecked,
954,wildlife,rio,Unchecked,
955,wildlife,rio,Unchecked,
957,wildlife,rio,Unchecked,
961,wildlife,rio,Unchecked,
964,wildlife,rio,Unchecked,
965,wildlife,rio,Unchecked,
969,wildlife,rio,Unchecked,
973,wildlife,rio,Unchecked,
980,wildlife,rio,Unchecked,
991,wildlife,rio,Unchecked,
997,wildlife,rio,Unchecked,
1000,wildlife,rio,Unchecked,
1001,wildlife,rio,Unchecked,
1009,wildlife,rio,Unchecked,
1013,wildlife,rio,Unchecked,
1018,wildlife,rio,Unchecked,
1033,wildlife,rio,Unchecked,
1036,wildlife,rio,Unchecked,
1039,wildlife,rio,Unchecked,
1043,wildlife,rio,Unchecked,
1045,wildlife,rio,Unchecked,
1052,wildlife,rio,Checked,1
1056,wildlife,rio,Unchecked,
1062,wildlife,rio,Unchecked,
1064,wildlife,rio,Unchecked,
1065,wildlife,rio,Unchecked,
1068,wildlife,rio,Unchecked,
1071,wildlife,rio,Unchecked,
1074,wildlife,rio,Unchecked,
1076,wildlife,rio,Unchecked,
1086,wildlife,rio,Unchecked,
1088,wildlife,rio,Unchecked,
1090,wildlife,rio,Unchecked,
1094,wildlife,rio,Unchecked,
1103,wildlife,rio,Unchecked,
1104,wildlife,rio,Checked,10
1108,wildlife,rio,Unchecked,
1110,wildlife,rio,Unchecked,
1121,wildlife,rio,Unchecked,
1123,wildlife,rio,Unchecked,
1129,wildlife,rio,Unchecked,
1130,wildlife,rio,Unchecked,
1132,wildlife,rio,Unchecked,
1133,wildlife,rio,Unchecked,
1136,wildlife,rio,Unchecked,
1139,wildlife,rio,Unchecked,
1145,wildlife,rio,Unchecked,
1151,wildlife,rio,Unchecked,
1152,wildlife,rio,Unchecked,
1156,wildlife,rio,Checked,3
1159,wildlife,rio,Unchecked,
1163,wildlife,rio,Unchecked,
1168,wildlife,rio,Unchecked,
1172,wildlife,rio,Unchecked,
1173,wildlife,rio,Unchecked,
1176,wildlife,rio,Unchecked,
1182,wildlife,rio,Unchecked,
1186,wildlife,rio,Unchecked,
1190,wildlife,rio,Unchecked,
1191,wildlife,rio,Unchecked,
1195,wildlife,rio,Unchecked,
1201,wildlife,rio,Unchecked,
1207,wildlife,rio,Unchecked,
1215,wildlife,rio,Unchecked,
1219,wildlife,rio,Unchecked,
1221,wildlife,rio,Unchecked,
1226,wildlife,rio,Unchecked,
1228,wildlife,rio,Unchecked,
1231,wildlife,rio,Unchecked,
1232,wildlife,rio,Unchecked,
1236,wildlife,rio,Unchecked,
1237,wildlife,rio,Unchecked,
1239,wildlife,rio,Unchecked,
1248,wildlife,rio,Unchecked,
1250,wildlife,rio,Unchecked,
1266,wildlife,rio,Unchecked,
1268,wildlife,rio,Unchecked,
1273,wildlife,rio,Unchecked,
1278,wildlife,rio,Unchecked,
1279,wildlife,rio,Unchecked,
1289,wildlife,rio,Unchecked,
1297,wildlife,rio,Unchecked,
1299,wildlife,rio,Unchecked,
1303,wildlife,rio,Unchecked,
1308,wildlife,rio,Unchecked,
1309,wildlife,rio,Unchecked,
1316,wildlife,rio,Unchecked,
1321,wildlife,rio,Unchecked,
1323,wildlife,rio,Checked,8
1327,wildlife,rio,Unchecked,
1332,wildlife,rio,Unchecked,
1336,wildlife,rio,Unchecked,
1337,wildlife,rio,Unchecked,
1340,wildlife,rio,Unchecked,
1343,wildlife,rio,Unchecked,
1345,wildlife,rio,Unchecked,
1349,wildlife,rio,Unchecked,
1352,wildlife,rio,Unchecked,
1353,wildlife,rio,Checked,1
1359,wildlife,rio,Unchecked,
1361,wildlife,rio,Unchecked,
1364,wildlife,rio,Unchecked,
1365,wildlife,rio,Unchecked,
1367,wildlife,rio,Unchecked,
1371,wildlife,rio,Unchecked,
1375,wildlife,rio,Unchecked,
1378,wildlife,rio,Unchecked,
1379,wildlife,rio,Unchecked,
1380,wildlife,rio,Unchecked,
1387,wildlife,rio,Unchecked,
1394,wildlife,rio,Unchecked,
1405,wildlife,rio,Unchecked,
1414,wildlife,rio,Unchecked,
1418,wildlife,rio,Unchecked,
1422,wildlife,rio,Unchecked,
1427,wildlife,rio,Unchecked,
1430,wildlife,rio,Unchecked,
1433,wildlife,rio,Unchecked,
1439,wildlife,rio,Unchecked,
1440,wildlife,rio,Unchecked,
1445,wildlife,rio,Unchecked,
1448,wildlife,rio,Checked,2
1451,wildlife,rio,Unchecked,
1464,wildlife,rio,Unchecked,
1465,wildlife,rio,Checked,4
1466,wildlife,rio,Unchecked,
1470,wildlife,rio,Unchecked,
104,wildlife,s platte,Unchecked,
108,wildlife,s platte,Unchecked,
110,wildlife,s platte,Checked,1
112,wildlife,s platte,Unchecked,
115,wildlife,s platte,Checked,1
119,wildlife,s platte,Checked,90
127,wildlife,s platte,Unchecked,
128,wildlife,s platte,Checked,5
129,wildlife,s platte,Unchecked,
132,wildlife,s platte,Unchecked,
143,wildlife,s platte,Unchecked,
145,wildlife,s platte,Unchecked,
150,wildlife,s platte,Checked,5
157,wildlife,s platte,Unchecked,
162,wildlife,s platte,Checked,3
167,wildlife,s platte,Unchecked,
170,wildlife,s platte,Checked,15
171,wildlife,s platte,Checked,
175,wildlife,s platte,Checked,4
178,wildlife,s platte,Unchecked,
181,wildlife,s platte,Unchecked,
187,wildlife,s platte,Unchecked,
189,wildlife,s platte,Unchecked,
193,wildlife,s platte,Unchecked,
195,wildlife,s platte,Unchecked,
196,wildlife,s platte,Unchecked,
198,wildlife,s platte,Checked,4
203,wildlife,s platte,Unchecked,
205,wildlife,s platte,Unchecked,
208,wildlife,s platte,Unchecked,
209,wildlife,s platte,Unchecked,
210,wildlife,s platte,Checked,5
214,wildlife,s platte,Unchecked,
217,wildlife,s platte,Checked,2
221,wildlife,s platte,Unchecked,
230,wildlife,s platte,Unchecked,
231,wildlife,s platte,Unchecked,
238,wildlife,s platte,Checked,0
240,wildlife,s platte,Unchecked,
241,wildlife,s platte,Unchecked,
243,wildlife,s platte,Checked,4
246,wildlife,s platte,Checked,4
247,wildlife,s platte,Unchecked,
249,wildlife,s platte,Unchecked,
252,wildlife,s platte,Unchecked,
253,wildlife,s platte,Unchecked,
255,wildlife,s platte,Unchecked,
262,wildlife,s platte,Unchecked,
264,wildlife,s platte,Checked,21
265,wildlife,s platte,Checked,5
271,wildlife,s platte,Checked,1
274,wildlife,s platte,Checked,2
276,wildlife,s platte,Unchecked,
288,wildlife,s platte,Unchecked,
289,wildlife,s platte,Unchecked,
290,wildlife,s platte,Checked,2
292,wildlife,s platte,Unchecked,
295,wildlife,s platte,Checked,25
297,wildlife,s platte,Checked,15
299,wildlife,s platte,Checked,
301,wildlife,s platte,Checked,5
304,wildlife,s platte,Checked,
308,wildlife,s platte,Unchecked,
309,wildlife,s platte,Unchecked,
314,wildlife,s platte,Checked,5
318,wildlife,s platte,Unchecked,
328,wildlife,s platte,Unchecked,
329,wildlife,s platte,Unchecked,
330,wildlife,s platte,Unchecked,
335,wildlife,s platte,Unchecked,
337,wildlife,s platte,Unchecked,
340,wildlife,s platte,Unchecked,
341,wildlife,s platte,Unchecked,
342,wildlife,s platte,Unchecked,
343,wildlife,s platte,Unchecked,
348,wildlife,s platte,Checked,5
349,wildlife,s platte,Unchecked,
351,wildlife,s platte,Unchecked,
352,wildlife,s platte,Unchecked,
353,wildlife,s platte,Checked,3
354,wildlife,s platte,Unchecked,
355,wildlife,s platte,Checked,0
358,wildlife,s platte,Checked,10
366,wildlife,s platte,Checked,5
373,wildlife,s platte,Checked,30
380,wildlife,s platte,Unchecked,
382,wildlife,s platte,Checked,20
384,wildlife,s platte,Unchecked,
387,wildlife,s platte,Unchecked,
390,wildlife,s platte,Unchecked,
400,wildlife,s platte,Unchecked,
404,wildlife,s platte,Checked,7
406,wildlife,s platte,Checked,60
410,wildlife,s platte,Unchecked,
411,wildlife,s platte,Unchecked,
415,wildlife,s platte,Unchecked,
417,wildlife,s platte,Unchecked,
420,wildlife,s platte,Checked,4
430,wildlife,s platte,Checked,35
438,wildlife,s platte,Unchecked,
443,wildlife,s platte,Unchecked,
445,wildlife,s platte,Unchecked,
447,wildlife,s platte,Unchecked,
448,wildlife,s platte,Unchecked,
449,wildlife,s platte,Checked,1
455,wildlife,s platte,Checked,3
457,wildlife,s platte,Unchecked,
459,wildlife,s platte,Checked,1
461,wildlife,s platte,Checked,10
462,wildlife,s platte,Checked,10
472,wildlife,s platte,Unchecked,
474,wildlife,s platte,Unchecked,
482,wildlife,s platte,Unchecked,
484,wildlife,s platte,Unchecked,
489,wildlife,s platte,Unchecked,
490,wildlife,s platte,Checked,1
492,wildlife,s platte,Unchecked,
500,wildlife,s platte,Checked,3
501,wildlife,s platte,Unchecked,
502,wildlife,s platte,Unchecked,
504,wildlife,s platte,Checked,4
508,wildlife,s platte,Unchecked,
511,wildlife,s platte,Checked,0
512,wildlife,s platte,Unchecked,
526,wildlife,s platte,Unchecked,
530,wildlife,s platte,Checked,1
532,wildlife,s platte,Checked,2
534,wildlife,s platte,Checked,1
538,wildlife,s platte,Unchecked,
546,wildlife,s platte,Checked,1
547,wildlife,s platte,Checked,0
549,wildlife,s platte,Checked,6
551,wildlife,s platte,Unchecked,
552,wildlife,s platte,Unchecked,
554,wildlife,s platte,Unchecked,
555,wildlife,s platte,Unchecked,
568,wildlife,s platte,Checked,1
570,wildlife,s platte,Unchecked,
572,wildlife,s platte,Unchecked,
574,wildlife,s platte,Unchecked,
581,wildlife,s platte,Checked,60
583,wildlife,s platte,Checked,1
585,wildlife,s platte,Checked,1
589,wildlife,s platte,Checked,5
590,wildlife,s platte,Unchecked,
597,wildlife,s platte,Unchecked,
610,wildlife,s platte,Unchecked,
617,wildlife,s platte,Checked,10
618,wildlife,s platte,Unchecked,
631,wildlife,s platte,Unchecked,
634,wildlife,s platte,Unchecked,
639,wildlife,s platte,Unchecked,
640,wildlife,s platte,Unchecked,
644,wildlife,s platte,Checked,3
646,wildlife,s platte,Checked,1
647,wildlife,s platte,Unchecked,
651,wildlife,s platte,Unchecked,
657,wildlife,s platte,Unchecked,
659,wildlife,s platte,Unchecked,
661,wildlife,s platte,Checked,6
662,wildlife,s platte,Checked,1
665,wildlife,s platte,Unchecked,
666,wildlife,s platte,Checked,5
676,wildlife,s platte,Unchecked,
685,wildlife,s platte,Unchecked,
686,wildlife,s platte,Unchecked,
691,wildlife,s platte,Unchecked,
695,wildlife,s platte,Unchecked,
698,wildlife,s platte,Unchecked,
703,wildlife,s platte,Unchecked,
704,wildlife,s platte,Unchecked,
711,wildlife,s platte,Unchecked,
715,wildlife,s platte,Checked,6
717,wildlife,s platte,Unchecked,
719,wildlife,s platte,Unchecked,
720,wildlife,s platte,Unchecked,
722,wildlife,s platte,Unchecked,
723,wildlife,s platte,Checked,3
731,wildlife,s platte,Unchecked,
738,wildlife,s platte,Unchecked,
739,wildlife,s platte,Unchecked,
741,wildlife,s platte,Checked,25
742,wildlife,s platte,Checked,5
745,wildlife,s platte,Checked,0
746,wildlife,s platte,Checked,1
750,wildlife,s platte,Unchecked,
752,wildlife,s platte,Checked,1
758,wildlife,s platte,Checked,5
761,wildlife,s platte,Checked,3
763,wildlife,s platte,Checked,3
769,wildlife,s platte,Unchecked,
770,wildlife,s platte,Checked,2
773,wildlife,s platte,Unchecked,
782,wildlife,s platte,Checked,12
783,wildlife,s platte,Unchecked,
788,wildlife,s platte,Unchecked,
790,wildlife,s platte,Checked,30
792,wildlife,s platte,Checked,1
808,wildlife,s platte,Unchecked,
810,wildlife,s platte,Checked,25
814,wildlife,s platte,Unchecked,
819,wildlife,s platte,Unchecked,
823,wildlife,s platte,Checked,1
828,wildlife,s platte,Checked,15
829,wildlife,s platte,Unchecked,
832,wildlife,s platte,Checked,0
834,wildlife,s platte,Checked,2
835,wildlife,s platte,Unchecked,
837,wildlife,s platte,Unchecked,
841,wildlife,s platte,Unchecked,
847,wildlife,s platte,Unchecked,
853,wildlife,s platte,Unchecked,
856,wildlife,s platte,Checked,2
858,wildlife,s platte,Unchecked,
860,wildlife,s platte,Checked,5
